0,-562.99,-856.45,-1.19,4.1,1.47,-67.65,63.9,-56.7
13.67,-576.66,-847.66,-1.15,10.96,9.22,-68.25,64.8,-56.25
29.79,-604.98,-860.35,-15.53,6.5,14.97,-68.55,64.5,-55.8
19.53,-460.94,-855.96,-71.16,52.15,18.5,-70.8,67.5,-55.8
-29.3,-598.63,-792.48,-29.24,27.13,41.82,-73.35,70.8,-55.5
89.36,-399.41,-930.18,-3.86,17.38,57.67,-73.5,70.65,-56.1
295.9,-304.2,-963.87,-44.89,38.98,36.92,-76.2,69.75,-52.65
74.71,-47.85,-1098.63,-40.6,15.29,-5.43,-80.55,74.25,-50.55
203.13,-627.93,-905.27,-86.41,56.11,-51.29,-80.7,76.65,-48.15
-189.94,-119.14,-1316.41,-36.44,130.92,-158.49,-81.9,84.15,-44.7
249.02,-162.6,-740.23,-136.84,250.13,-73.17,-89.7,93.3,-27.75
742.68,-89.36,108.4,-179.11,233.14,-32.3,-89.85,99.9,-0.45
1078.61,107.42,6.35,-78.18,-29.47,52.66,-86.25,95.7,15.75
1788.57,327.64,14.65,-38.11,-250.14,157.67,-94.8,83.25,10.95
1999.94,486.82,-220.21,13.43,-250.14,100.95,-100.95,71.25,-16.65
744.14,566.41,-519.53,16.79,-250.14,152.53,-86.25,61.65,-45.3
173.34,12.21,-211.91,5.87,-250.14,91.16,-58.95,55.95,-58.95
-569.34,-524.9,392.58,67.89,-250.14,8.56,-31.35,54.15,-45.3
-519.53,-756.84,705.57,-30.98,-250.14,-75.06,-19.95,51,-16.35
-842.77,-1235.84,896.97,-243.61,-50.79,-250.14,-25.95,39.15,-6.9
-577.64,-1164.06,604.98,-250.14,64.56,-101.06,-39,31.95,-23.55
-320.8,-1170.41,165.53,-250.14,130.87,-10.44,-46.05,42.3,-44.1
-96.19,-667.97,71.29,-250.14,250.13,4.24,-59.1,66.75,-52.65
387.7,-202.64,92.77,-250.14,250.13,-3.35,-77.55,93.9,-38.25
1030.76,50.78,477.05,-250.14,229.82,72.37,-85.95,102.3,-10.95
1483.89,155.76,434.08,-241.81,37.73,119.24,-89.7,90,11.7
1999.94,216.8,320.8,-131.95,-181.63,187.76,-94.95,75.15,16.2
1038.09,207.03,-128.42,-117.02,-250.14,37.87,-100.8,64.65,-8.7
593.26,402.83,-682.13,-46.97,-250.14,60.6,-93.45,63.9,-39.3
-412.6,89.84,-728.52,-2.15,-250.14,16.04,-65.85,62.7,-57.45
-371.09,-130.37,-137.7,42.5,-250.14,-10.24,-37.95,57.15,-53.85
-332.03,-399.41,522.95,16.2,-250.14,-37.02,-19.2,56.55,-33
-390.14,-701.66,957.52,-131.22,-250.14,-129.58,-18.75,52.8,-2.4
-169.43,-1468.75,1160.64,-250.14,35.86,-250.14,-35.55,35.25,0.3
-194.34,-1263.67,975.1,-250.14,128.98,-168.51,-49.95,30.15,-25.35
73.73,-1198.73,10.25,-250.14,112.99,34.63,-59.55,45,-46.95
544.92,-631.35,-132.32,-250.14,138.15,43.5,-67.2,69,-51.3
717.29,-181.15,-350.1,-250.14,136.3,27.23,-73.8,91.65,-43.2
662.6,-84.96,28.32,-250.14,172.76,51.8,-81.45,105.15,-17.55
1140.63,-182.13,384.77,-250.14,65.44,193.74,-84,100.2,7.65
1999.94,-126.95,344.73,-199.82,-250.14,154.18,-91.95,78.15,19.05
1596.68,-301.76,-352.54,-143.69,-250.14,102.35,-99.6,63.45,-6.45
840.82,104.49,-905.76,-92.73,-250.14,43.21,-91.8,61.5,-39.15
884.77,-1207.52,-719.73,-51.68,-250.14,-19.48,-76.8,64.65,-55.35
-281.74,112.3,-625.98,10.88,-250.14,-83.21,-55.2,68.55,-57.3
-546.88,-170.41,-75.68,24.86,-250.14,-85.76,-33.6,67.95,-51
-687.5,-100.59,359.86,-29.76,-250.14,-54.04,-19.5,68.25,-36.3
-1008.3,-409.67,641.11,-81.69,-250.14,-65.85,-15,64.65,-12.6
-1037.11,-535.16,789.55,-162.04,-140.77,-76.09,-18.3,59.7,3.6
-1161.62,-481.45,1016.6,-157.54,-0.47,-88.82,-24.15,49.95,6.45
-677.73,-1420.9,1032.23,-250.14,84.85,-92.79,-27.6,40.05,-1.05
-248.54,-1251.95,522.46,-173.83,63.72,-40.07,-30.15,35.55,-16.65
-405.76,-1195.8,83.5,-164.4,127.21,-52.66,-34.5,37.5,-25.2
-177.73,-1075.68,-90.33,-234.65,135.34,-0.63,-42.9,44.4,-42.45
149.9,-799.32,-375.49,-245.08,133.15,41.66,-52.2,60.75,-51.3
407.71,-452.15,-552.73,-250.14,126.15,34.95,-63.15,82.8,-48.45
563.96,201.17,-205.08,-250.14,148.82,57.02,-71.85,99.3,-34.5
814.45,362.79,284.18,-250.14,179.03,84.48,-78.75,108,-8.85
957.03,144.53,403.32,-209.68,80.85,149.73,-84.75,97.95,11.85
1145.51,-52.25,266.11,-145.05,-34.02,146.55,-93.3,81,22.05
1354.98,-87.4,77.15,-114.37,-136.14,94.47,-96.6,64.05,16.65
1297.85,-378.42,-450.68,-102.31,-146.66,69.96,-97.5,51.15,-2.25
1265.63,-6.84,-505.86,-136.49,-192.21,24.4,-96,48.15,-20.1
873.54,-430.18,-812.99,-139.43,-250.14,-6.1,-90.75,50.55,-38.1
413.09,-126.95,-782.71,-82.35,-250.14,-3.9,-73.5,57.15,-55.35
-353.52,-206.05,-332.52,-29.47,-250.14,-53.72,-49.35,60.3,-59.4
-718.75,-152.83,357.42,-63.8,-250.14,-35.5,-28.05,63.15,-49.95
-735.84,-108.89,925.78,-89.24,-250.14,-25,-14.4,66.3,-21.3
-510.74,-162.11,1063.48,-161.37,-217.67,-74.13,-16.65,60,4.5
27.34,-706.54,1024.9,-115.53,-125.41,-86.73,-28.95,49.5,14.85
-170.9,-1342.77,888.18,-250.14,19.8,-123.37,-39.15,37.8,10.95
39.06,-1172.36,686.52,-250.14,20.97,-73.29,-43.5,30,-8.55
154.79,-1222.66,217.77,-245.58,40.85,47.31,-48,29.7,-26.1
260.74,-979.98,-167.48,-219.6,40.18,66.96,-45.45,42.15,-41.4
268.55,-1022.95,-411.62,-250.14,82.3,141.51,-46.2,61.65,-46.05
349.12,-224.12,-643.55,-250.14,17.56,124.42,-49.95,81.45,-50.7
443.85,359.38,-653.32,-250.14,-6.46,125.9,-53.4,99,-39.15
416.99,560.55,-288.09,-250.14,55.16,98.88,-60.9,112.05,-19.5
928.22,782.23,174.8,-229.35,26.75,172.87,-69.75,112.05,1.05
889.65,364.75,111.82,-153.67,4.57,217.14,-84,101.7,11.55
1431.64,306.64,-51.27,-70.44,-209.55,250.13,-100.35,77.4,7.65
1107.42,-161.62,-911.13,-74.31,-250.14,123.01,-100.2,57.75,-22.35
657.71,132.32,-1200.68,-56.63,-183.21,23.55,-90.75,53.25,-41.25
-556.15,423.34,-1233.89,-12.15,-234.95,19.87,-76.95,56.55,-56.55
