-50.78,998.54,-93.75,1.82,-0.4,3.9,-36.45,140.7,-47.1
-52.25,1000.0,-100.59,-1.11,-0.95,1.69,-36.6,140.25,-46.95
-68.36,991.7,-85.45,-0.56,-0.57,-1.03,-36.3,139.5,-48.75
-30.76,999.51,-87.89,2.15,0.79,1.66,-37.2,141.15,-47.1
-40.53,988.77,-94.73,1.51,-0.93,3.1,-35.1,139.8,-45.9
-50.78,991.7,-88.87,0.27,-0.35,0.4,-35.85,140.55,-48.0
-53.22,990.72,-89.36,-0.92,2.21,-0.44,-36.6,140.55,-48.0
-45.9,996.58,-85.94,-0.9,2.83,-0.95,-37.5,141.15,-46.8
-48.83,992.19,-88.38,-1.21,1.85,-0.28,-37.05,140.25,-46.65
-59.08,996.09,-89.36,1.0,0.69,0.39,-37.2,139.2,-47.1
-42.48,995.61,-85.94,2.31,-0.49,0.92,-37.05,139.8,-48.45
-56.15,988.28,-108.4,2.56,-0.8,2.56,-37.5,140.7,-48.6
-51.76,1000.49,-91.8,-1.98,-0.2,0.19,-36.45,141.15,-47.55
-48.34,988.28,-88.38,0.52,0.9,-3.14,-36.45,140.4,-48.9
-49.32,998.05,-89.84,2.82,-0.16,0.71,-37.05,139.5,-47.7
-60.55,988.28,-83.98,2.29,-0.34,0.92,-36.75,139.95,-49.2
-51.27,986.33,-96.19,-0.93,0.66,0.64,-36.45,140.7,-49.2
-36.13,988.77,-90.33,-1.23,0.8,-0.74,-35.85,139.8,-48.45
-50.78,988.28,-91.8,-0.55,0.1,3.43,-37.35,140.25,-46.95
-50.29,992.19,-81.05,2.64,1.42,-0.97,-37.05,139.8,-48.45
-59.57,991.21,-78.13,1.39,-1.51,2.34,-36.75,139.65,-48.15
-53.71,1006.35,-89.36,-0.21,1.19,-1.5,-36.3,139.8,-47.7
-43.46,986.33,-92.29,-0.85,1.8,-2.09,-36.75,139.65,-47.85
-51.27,987.79,-88.38,1.01,-0.98,2.11,-36.45,139.2,-47.1
-48.83,992.19,-93.26,0.9,-0.16,0.17,-36.75,139.95,-47.85
-34.18,994.63,-83.98,1.1,1.9,-0.17,-37.65,141.0,-47.25
-44.92,987.79,-101.07,-2.1,1.73,-2.13,-37.05,140.25,-47.7
-48.83,992.19,-89.36,-0.61,-1.14,0.24,-36.0,140.4,-47.55
-54.69,992.68,-92.29,0.3,0.1,-1.27,-37.65,139.5,-47.25
-32.71,1000.0,-86.43,0.64,-0.77,-0.23,-36.75,140.7,-47.85
-34.67,983.4,-83.5,-0.02,2.78,-0.21,-37.2,140.4,-48.15
-46.88,993.65,-90.33,0.61,-2.15,0.81,-37.2,139.95,-47.85
-56.64,996.58,-87.89,1.86,-0.82,0.54,-36.6,141.3,-47.7
-45.9,985.84,-86.91,0.47,-0.08,-1.53,-36.75,141.15,-48.15
-56.64,990.23,-85.94,0.05,2.1,1.21,-36.75,140.7,-47.85
-50.78,987.3,-79.1,0.02,-0.09,-4.54,-36.6,142.5,-46.95
-55.66,968.75,-102.54,1.87,-1.61,1.33,-37.35,141.0,-47.25
-57.62,1006.84,-91.8,1.76,0.58,0.57,-35.85,141.3,-48.75
-51.27,985.35,-89.36,2.01,1.19,2.28,-37.2,139.2,-47.1
-47.36,981.45,-95.21,-0.5,3.38,-2.24,-35.85,140.25,-48.0
-34.18,994.63,-83.5,3.62,-0.49,1.77,-36.3,140.25,-48.45
-41.02,997.07,-90.33,2.78,-2.26,4.18,-37.2,140.7,-48.6
-59.57,989.26,-82.52,1.04,2.4,1.59,-36.3,141.75,-48.0
-50.29,996.58,-76.17,-0.6,2.23,-0.53,-36.6,140.25,-48.45
