-396.0,-827.64,-186.04,106.46,-102.79,-4.83,-39.15,48.3,-44.1
-357.42,-758.3,60.06,119.27,-102.19,-28.3,-34.5,41.55,-36.6
-289.55,-789.55,350.1,127.71,-115.34,-25.6,-32.4,39.15,-24.3
-94.73,-832.03,546.88,107.04,-125.65,-12.95,-31.35,37.65,-12.15
56.15,-681.64,668.46,90.27,-116.49,1.21,-33.6,38.4,-0.45
101.07,-648.44,826.17,71.31,-103.4,0.5,-36.3,40.8,7.05
301.27,-537.11,879.88,59.26,-108.89,-16.02,-42.6,42.15,16.2
513.18,-601.07,786.13,9.96,-139.5,-26.27,-50.25,40.65,18.3
566.89,-701.17,789.06,-13.16,-108.24,-22.73,-59.55,39.75,19.5
712.4,-668.95,699.22,-74.63,-68.34,-17.7,-65.1,36.15,16.5
741.21,-543.95,568.36,-128.26,-55.63,-1.3,-67.65,30.9,7.2
793.46,-527.34,332.03,-110.54,-60.53,1.56,-69.9,27.9,-4.8
766.11,-716.31,164.06,-103.98,-53.9,13.0,-70.35,26.25,-14.25
769.53,-579.1,-46.88,-112.37,-52.77,26.49,-67.8,28.8,-22.8
719.24,-647.46,-319.34,-102.09,-55.66,16.61,-66.6,29.7,-30.75
644.04,-633.79,-436.52,-103.11,-49.89,-2.24,-63.15,33.75,-37.05
643.55,-586.91,-561.52,-82.88,-43.98,20.27,-60.9,37.05,-43.05
523.44,-475.59,-704.59,-104.76,-50.33,21.96,-57.9,41.4,-47.1
443.85,-344.24,-820.8,-93.74,-36.5,12.98,-52.65,48.3,-49.8
498.54,-224.12,-891.6,-46.07,-10.02,15.14,-50.4,52.5,-51.9
465.82,-221.68,-918.46,-40.9,-15.42,10.47,-50.1,57.3,-52.65
454.59,-126.95,-945.31,-70.08,-25.85,13.85,-48.9,61.05,-53.4
316.41,-129.39,-992.68,-81.33,-44.35,30.88,-46.65,66.9,-53.85
310.55,-24.9,-956.54,-120.76,-54.84,49.97,-43.5,74.25,-52.35
173.83,203.13,-860.84,-125.27,-62.75,60.56,-39.75,81.9,-46.8
236.82,483.4,-765.14,-134.76,-55.18,68.27,-39.15,90.0,-41.55
119.63,593.26,-640.14,-112.17,-55.75,53.6,-40.2,97.8,-34.5
106.93,637.21,-469.24,-117.49,-54.34,55.11,-40.95,102.0,-25.95
176.27,730.96,-293.46,-128.81,-63.61,62.47,-42.75,104.25,-17.7
258.3,875.49,-91.31,-117.87,-74.22,50.89,-44.85,105.9,-10.5
476.56,999.02,57.13,-97.93,-61.1,68.76,-47.1,107.25,-2.4
